mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
74	74	219	219	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
74	74	441/2	441/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	222	222	1.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
75	75	447/2	447/2	1.5	3/8	3/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
76	76	225	225	1.5	0	0	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
76	76	453/2	453/2	1.5	3/8	3/8	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
77	77	228	228	3.0	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
78	78	231	231	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
78	78	465/2	465/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	234	234	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
79	79	235	235	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
79	79	471/2	471/2	0.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
79	79	236	236	0.5	1/2	1/2	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
79	79	473/2	473/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	237	237	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
80	80	238	238	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
80	80	477/2	477/2	3.0	3/8	3/8	6/8	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
81	81	240	240	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
81	81	483/2	483/2	3.0	3/8	3/8	6/8	2	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
82	82	489/2	489/2	3.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
83	83	495/2	495/2	1.5	3/8	3/8	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
84	84	249	249	0.5	0	0	6/8	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	84	499/2	499/2	0.5	1/8	1/8	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
84	84	250	250	0.5	1/4	1/4	6/8	2	1		vii%43/V	A	I		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
84	84	501/2	501/2	1.0	3/8	3/8	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
84	84	503/2	503/2	0.5	5/8	5/8	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
85	85	252	252	3.0	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
86	86	255	255	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
86	86	513/2	513/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	258	258	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
87	87	259	259	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
87	87	519/2	519/2	0.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
87	87	260	260	0.5	1/2	1/2	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
87	87	521/2	521/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
88	88	261	261	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
88	88	262	262	1.5	1/4	1/4	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
88	88	527/2	527/2	0.5	5/8	5/8	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
89	89	264	264	1.0	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
89	89	265	265	0.5	1/4	1/4	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	531/2	531/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
89	89	533/2	533/2	0.5	5/8	5/8	6/8	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	90	267	267	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	90	268	268	0.5	1/4	1/4	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
90	90	537/2	537/2	2.75	3/8	3/8	6/8	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
91	91	270	270	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
91	91	1085/4	1085/4	0.25	5/16	5/16	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
91	91	543/2	543/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
92	92	273	273	1.25	0	0	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
92	92	1097/4	1097/4	0.25	5/16	5/16	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
92	92	549/2	549/2	0.5	3/8	3/8	6/8	2	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
92	92	275	275	0.5	1/2	1/2	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
92	92	551/2	551/2	0.5	5/8	5/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
93	93	276	276	1.5	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
93	93	555/2	555/2	1.5	3/8	3/8	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
94	94	279	279	0.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
94	94	559/2	559/2	0.5	1/8	1/8	6/8	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
94	94	280	280	0.5	1/4	1/4	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
94	94	561/2	561/2	1.5	3/8	3/8	6/8	2	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
95	95	282	282	1.5	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
95	95	567/2	567/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
96	96	285	285	1.5	0	0	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
96	96	573/2	573/2	1.5	3/8	3/8	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	288	288	1.0	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
97	97	289	289	0.5	1/4	1/4	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
97	97	579/2	579/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
97	97	581/2	581/2	0.5	5/8	5/8	6/8	2	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
98	98		291		0	0	6/8	2	1	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
98	98		292		1/4	1/4	6/8	2	1	1	V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
98	98		1169/4		5/16	5/16	6/8	2	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98		585/2		3/8	3/8	6/8	2	1	1	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
98	98		293		1/2	1/2	6/8	2	1	1	I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
99	98	291	294	1.0	0	0	6/8	2	1	2	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
99	98	292	295	0.25	1/4	1/4	6/8	2	1	2	V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
99	98	1169/4	1181/4	0.25	5/16	5/16	6/8	2	1	2	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	585/2	591/2	0.5	3/8	3/8	6/8	2	1	2	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
99	98	293	296	1.0	1/2	1/2	6/8	2	1	2	I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
100	99	294	297	0.5	0	0	6/8	2	1		I[I{	A	I	I	I	I						{	M	0	0	0, 4, 1		0	0
100	99	589/2	595/2	0.5	1/8	1/8	6/8	2	1		viio6	A	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
100	99	295	298	0.5	1/4	1/4	6/8	2	1		V7/IV	A	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
100	99	591/2	597/2	0.5	3/8	3/8	6/8	2	1		IV64]	A	I	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
100	99	296	299	0.5	1/2	1/2	6/8	2	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
100	99	593/2	599/2	0.5	5/8	5/8	6/8	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
101	100	297	300	2.0	0	0	6/8	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
101	100	299	302	2.5	1/2	1/2	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
102	101	603/2	609/2	1.5	3/8	3/8	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	303	306	0.5	0	0	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
103	102	607/2	613/2	0.5	1/8	1/8	6/8	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
103	102	304	307	0.5	1/4	1/4	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
103	102	609/2	615/2	0.5	3/8	3/8	6/8	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
103	102	305	308	1.0	1/2	1/2	6/8	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
104	103	306	309	1.25	0	0	6/8	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
104	103	1229/4	1241/4	0.25	5/16	5/16	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
104	103	615/2	621/2	1.5	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	309	312	1.25	0	0	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
105	104	1241/4	1253/4	0.25	5/16	5/16	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	621/2	627/2	0.5	3/8	3/8	6/8	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	311	314	0.5	1/2	1/2	6/8	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	623/2	629/2	0.5	5/8	5/8	6/8	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
106	105	312	315	1.0	0	0	6/8	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
106	105	313	316	0.5	1/4	1/4	6/8	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
106	105	627/2	633/2	1.0	3/8	3/8	6/8	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
106	105	629/2	635/2	0.5	5/8	5/8	6/8	2	1		ii65	A	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
107	106	315	318	1.0	0	0	6/8	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
107	106	316	319	0.25	1/4	1/4	6/8	2	1		V7(4)	A	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
107	106	1265/4	1277/4	0.25	5/16	5/16	6/8	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	633/2	639/2	1.0	3/8	3/8	6/8	2	1		I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
107	106	635/2	641/2	1.5	5/8	5/8	6/8	2	1		I|IAC	A	I		I	I					IAC		M	0	0	0, 4, 1		0	0
108	107	318	321	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
108	107	319	322	0.5	1/4	1/4	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
108	107	639/2	645/2	1.0	3/8	3/8	6/8	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
108	107	641/2	647/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
109	108		324		0	0	6/8	2	1	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
109	108		325		1/4	1/4	6/8	2	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	108		651/2		3/8	3/8	6/8	2	1	1	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
109	108		326		1/2	1/2	6/8	2	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
109	108		653/2	0.0	5/8	5/8	6/8	2	1	1	|PAC	A	I								PAC			0	0				
110	108	321	327	1.0	0	0	6/8	2	1	2	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
110	108	322	328	0.5	1/4	1/4	6/8	2	1	2	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	108	645/2	657/2	1.0	3/8	3/8	6/8	2	1	2	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
110	108	647/2	659/2	1.5	5/8	5/8	6/8	2	1	2	I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
111	109	324	330	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
111	109	325	331	1.0	1/4	1/4	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
111	109	326	332	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
111	109	327	333	1.0	3/4	3/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
112	110	328	334	1.0	0	0	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
112	110	329	335	1.0	1/4	1/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
112	110	330	336	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
112	110	331	337	1.0	3/4	3/4	4/4	2	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
113	111	332	338	2.0	0	0	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
113	111	334	340	2.0	1/2	1/2	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
114	112	336	342	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
114	112	337	343	1.0	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
114	112	338	344	1.0	1/2	1/2	4/4	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
114	112	339	345	1.0	3/4	3/4	4/4	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
115	113	340	346	4.0	0	0	4/4	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
116	114	344	350	2.0	0	0	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
116	114	346	352	2.0	1/2	1/2	4/4	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	115	348	354	1.0	0	0	4/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
117	115	349	355	1.0	1/4	1/4	4/4	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
117	115	350	356	1.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
117	115	351	357	0.5	3/4	3/4	4/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	115	703/2	715/2	0.5	7/8	7/8	4/4	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
118	116	352	358	0.5	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
118	116	705/2	717/2	0.5	1/8	1/8	4/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
118	116	353	359	0.5	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
118	116	707/2	719/2	0.5	3/8	3/8	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
118	116	354	360	4.0	1/2	1/2	4/4	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
119	117	356	362	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
119	117	358	364	4.0	1/2	1/2	4/4	2	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
120	118	362	368	4.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
121	119	366	372	2.0	1/2	1/2	4/4	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
122	120	368	374	1.0	0	0	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
122	120	369	375	1.0	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
122	120	370	376	2.0	1/2	1/2	4/4	2	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
123	121	372	378	1.0	0	0	4/4	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
123	121	373	379	1.0	1/4	1/4	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
123	121	374	380	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
123	121	375	381	1.0	3/4	3/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	122	376	382	1.0	0	0	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
124	122	377	383	1.0	1/4	1/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	122	378	384	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
124	122	379	385	1.0	3/4	3/4	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	380	386	1.0	0	0	4/4	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
125	123	381	387	1.0	1/4	1/4	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	382	388	1.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
125	123	383	389	1.0	3/4	3/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
126	124	384	390	1.0	0	0	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
126	124	385	391	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
126	124	386	392	1.0	1/2	1/2	4/4	2	1		I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
126	124	387	393	2.0	3/4	3/4	4/4	2	1		I|IAC	A	I		I	I					IAC		M	0	0	0, 4, 1		0	0
127	125	388	394	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
127	125	389	395	1.0	1/4	1/4	4/4	2	1		vii%65	A	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
127	125	390	396	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
127	125	391	397	1.0	3/4	3/4	4/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
128	126		398		0	0	4/4	2	1	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
128	126		399		1/4	1/4	4/4	2	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	126		400		1/2	1/2	4/4	2	1	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
129	126	392	402	1.0	0	0	4/4	2	1	2	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
129	126	393	403	1.0	1/4	1/4	4/4	2	1	2	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	126	394	404	2.0	1/2	1/2	4/4	2	1	2	I|PAC}{	A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
130	127	396	406	2.0	0	0	4/4	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
130	127	398	408	2.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
131	128	400	410	2.0	0	0	4/4	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
131	128	402	412	2.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
132	129	404	414	2.0	0	0	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
132	129	406	416	2.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
133	130	408	418	2.0	0	0	4/4	2	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
133	130	410	420	2.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
134	131	412	422	2.0	0	0	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
134	131	414	424	2.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
135	132	416	426	2.0	0	0	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
135	132	418	428	1.0	1/2	1/2	4/4	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
135	132	419	429	1.0	3/4	3/4	4/4	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
136	133	420	430	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
136	133	421	431	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
136	133	422	432	1.0	1/2	1/2	4/4	2	1		I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
136	133	423	433	1.0	3/4	3/4	4/4	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
137	134	424	434	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
137	134	425	435	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
137	134	426	436	2.0	1/2	1/2	4/4	2	1		I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
