mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1	1a	0	0	1.0	0	0	3/4	2	1	A.I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	1	1a	1	1	1.0	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
1	1	1	1a	2	2	1.0	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
2	2	2	2a	3	3	1.5	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
2	2	2	2a	9/2	9/2	1.5	3/8	3/8	3/4	2	1	V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	3	3	3a	6	6	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
3	3	3	3a	7	7	1.0	1/4	1/4	3/4	2	1	IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
3	3	3	3a	8	8	1.0	1/2	1/2	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
4	4	4	4a	9	9	1.0	0	0	3/4	2	1	V(64)}	A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
4	4	4	4a	10	10	2.0	1/4	1/4	3/4	2	1	V|HC	A	I		V		V					HC		M	0	0	1, 5, 2		1	1
5	5	5	5a	12	12	1.0	0	0	3/4	2	1	I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
5	5	5	5a	13	13	1.0	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	5	5	5a	14	14	1.0	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	6	6	6a	15	15	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	6	6a	16	16	1.0	1/4	1/4	3/4	2	1	ii6(#4)	A	I		ii6(#4)		ii		6	#4				m	0	0	-1, 8, 2		2	-1
6	6	6	6a	17	17	1.0	1/2	1/2	3/4	2	1	viio7/V	A	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
7	7	7	7a	18	18	2.5	0	0	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
7	7	7	7a	41/2	41/2	0.5	5/8	5/8	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	8	8a	21	21	1.0	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
8	8	8	8a	22	22	2.0	1/4	1/4	3/4	2	1	I|PAC	A	I		I		I					PAC		M	0	0	0, 4, 1		0	0
9	9	9	9a	24	24	1.5	0	0	3/4	2	1	V7{	A	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
9	9	9	9a	51/2	51/2	0.5	3/8	3/8	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
9	9	9	9a	26	26	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	10	10a	27	27	1.5	0	0	3/4	2	1	I[I	A	I	I	I		I							M	0	0	0, 4, 1		0	0
10	10	10	10a	57/2	57/2	0.5	3/8	3/8	3/4	2	1	viio6	A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
10	10	10	10a	29	29	0.5	1/2	1/2	3/4	2	1	I]	A	I	I	I		I							M	0	0	0, 4, 1		0	0
10	10	10	10a	59/2	59/2	0.5	5/8	5/8	3/4	2	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
11	11	11	11a	30	30	2.0	0	0	3/4	2	1	vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
11	11	11	11a	32	32	1.0	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
12	12	12	12a	33	33	1.5	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
12	12	12	12a	69/2	69/2	1.5	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
13	13	13	13a	36	36	1.0	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
13	13	13	13a	37	37	1.0	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
13	13	13	13a	38	38	1.0	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
14	14	14	14a	39	39	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	14	14	14a	40	40	2.0	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
15	15	15	15a	42	42	1.0	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	15	15a	43	43	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	15	15a	44	44	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	16	16a	45	45	1.0	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
16	16	16	16a	46	46	2.0	1/4	1/4	3/4	2	1	I|PAC	A	I		I		I					PAC		M	0	0	0, 4, 1		0	0
17	17	17	17a	48	48	3.0	0	0	3/4	2	1	vi.i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
18	18	18	18a	51	51	3.0	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	5, 2, 1		1	5
19	19	19	19a	54	54	0.5	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
19	19	19	19a	109/2	109/2	0.5	1/8	1/8	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
19	19	19	19a	55	55	1.0	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
19	19	19	19a	56	56	1.0	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
20	20	20	20a	57	57	2.0	0	0	3/4	2	1	V|HC}	A	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
20	20	20	20a	59	59	1.0	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
21	21	21	21a	60	60	3.0	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
22	22	22	22a	63	63	3.0	0	0	3/4	2	1	IV.viio6	A	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	23	23a	66	66	0.5	0	0	3/4	2	1	I6	A	IV		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	23	23a	133/2	133/2	0.5	1/8	1/8	3/4	2	1	#viio65/ii	A	IV		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
23	23	23	23a	67	67	0.5	1/4	1/4	3/4	2	1	ii6	A	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	23	23a	135/2	135/2	0.5	3/8	3/8	3/4	2	1	viio7/V	A	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
23	23	23	23a	68	68	0.5	1/2	1/2	3/4	2	1	V(64)	A	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	23	23a	137/2	137/2	0.5	5/8	5/8	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	24	24a	69	69	2.0	0	0	3/4	2	1	I|PAC}{	A	IV		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
24	24	24	24a	71	71	1.0	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	25	25a	72	72	2.0	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	0, 4, 1		0	0
25	25	25	25a	74	74	1.0	1/2	1/2	3/4	2	1	V7	A	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	26	26a	75	75	2.25	0	0	3/4	2	1	I	A	IV		I		I							M	0	0	0, 4, 1		0	0
26	26	26	26a	309/4	309/4	0.75	9/16	9/16	3/4	2	1	V7/IV	A	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
27	27	27	27a	78	78	3.0	0	0	3/4	2	1	#viio7/ii	A	IV		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
28	28	28	28a	81	81	2.25	0	0	3/4	2	1	ii	A	IV		ii		ii							m	0	0	2, -1, 3		2	2
28	28	28	28a	333/4	333/4	0.75	9/16	9/16	3/4	2	1	V7/V	A	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
29	29	29	29a	84	84	3.0	0	0	3/4	2	1	vi.#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
30	30	30	30a	87	87	1.0	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
30	30	30	30a	88	88	1.0	1/4	1/4	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
30	30	30	30a	89	89	1.0	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
31	31	31	31a	90	90	3.0	0	0	3/4	2	1	V|HC}	A	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
32	32	32	32a	93	93	3.0	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
33	33	33	33a	96	96	3.0	0	0	3/4	2	1	V6	A	vi		V6		V		6					M	0	1	5, 2, 1		1	5
34	34	34	34a	99	99	0.75	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
34	34	34	34a	399/4	399/4	0.25	3/16	3/16	3/4	2	1	v6	A	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
34	34	34	34a	100	100	1.0	1/4	1/4	3/4	2	1	Ger6(2)	A	vi		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	1	-4, 0, -3, 1		6	-4
34	34	34	34a	101	101	1.0	1/2	1/2	3/4	2	1	Ger6	A	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
35	35	35	35a	102	102	2.0	0	0	3/4	2	1	V|HC}	A	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
35	35	35	35a	104	104	1.0	1/2	1/2	3/4	2	1	#viio7	A	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
36	36	36	36a	105	105	3.0	0	0	3/4	2	1	i{	A	vi		i		i						{	m	0	1	0, -3, 1		0	0
37	37	37	37a	108	108	3.0	0	0	3/4	2	1	#viio43/iv	A	vi		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
38	38	38	38a	111	111	0.5	0	0	3/4	2	1	IV6	A	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
38	38	38	38a	223/2	223/2	0.5	1/8	1/8	3/4	2	1	It6	A	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
38	38	38	38a	112	112	1.5	1/4	1/4	3/4	2	1	V(64)	A	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
38	38	38	38a	227/2	227/2	0.5	5/8	5/8	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
39	39	39	39a	114	114	2.0	0	0	3/4	2	1	i|PAC}{	A	vi		i		i					PAC	}{	m	0	1	0, -3, 1		0	0
39	39	39	39a	116	116	1.0	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
40	40	40	40a	117	117	2.0	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
40	40	40	40a	119	119	1.0	1/2	1/2	3/4	2	1	V7	A	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	41	41	41a	120	120	3.0	0	0	3/4	2	1	i	A	vi		i		i							m	0	1	0, -3, 1		0	0
42	42	42	42a	123	123	3.0	0	0	3/4	2	1	VI6	A	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
43	43	43	43a	126	126	3.0	0	0	3/4	2	1	I.V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	44	44a	129	129	1.0	0	0	3/4	2	1	I}{	A	I		I		I						}{	M	0	0	0, 4, 1		0	0
44	44	44	44a	130	130	1.0	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	44	44	44a	131	131	1.0	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	45	45a	132	132	1.5	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	45	45a	267/2	267/2	1.5	3/8	3/8	3/4	2	1	V65	A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	46	46	46a	135	135	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
46	46	46	46a	136	136	1.0	1/4	1/4	3/4	2	1	IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
46	46	46	46a	137	137	1.0	1/2	1/2	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	47	47a	138	138	1.0	0	0	3/4	2	1	V(64)}	A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
47	47	47	47a	139	139	2.0	1/4	1/4	3/4	2	1	V|HC	A	I		V		V					HC		M	0	0	1, 5, 2		1	1
48	48	48	48a	141	141	1.0	0	0	3/4	2	1	I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
48	48	48	48a	142	142	1.0	1/4	1/4	3/4	2	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	48	48	48a	143	143	1.0	1/2	1/2	3/4	2	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	49	49a	144	144	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	49	49a	145	145	1.0	1/4	1/4	3/4	2	1	ii6(#4)	A	I		ii6(#4)		ii		6	#4				m	0	0	-1, 8, 2		2	-1
49	49	49	49a	146	146	1.0	1/2	1/2	3/4	2	1	viio7/V	A	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
50	50	50	50a	147	147	2.5	0	0	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	50	50	50a	299/2	299/2	0.5	5/8	5/8	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	51	51a	150	150	1.0	0	0	3/4	2	1	I(94)}	A	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
51	51	51	51a	151	151	2.0	1/4	1/4	3/4	2	1	I|PAC	A	I		I		I					PAC		M	0	0	0, 4, 1		0	0
52	52	52	52a	153	153	1.5	0	0	3/4	2	1	V7{	A	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
52	52	52	52a	309/2	309/2	0.5	3/8	3/8	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	52	52	52a	155	155	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	53	53a	156	156	1.5	0	0	3/4	2	1	I[I	A	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	53	53a	315/2	315/2	0.5	3/8	3/8	3/4	2	1	viio6	A	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
53	53	53	53a	158	158	0.5	1/2	1/2	3/4	2	1	I]	A	I	I	I		I							M	0	0	0, 4, 1		0	0
53	53	53	53a	317/2	317/2	0.5	5/8	5/8	3/4	2	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	54	54a	159	159	2.0	0	0	3/4	2	1	vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
54	54	54	54a	161	161	1.0	1/2	1/2	3/4	2	1	V43/V	A	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
55	55	55	55a	162	162	1.5	0	0	3/4	2	1	V(94)}	A	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
55	55	55	55a	327/2	327/2	1.5	3/8	3/8	3/4	2	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
56	56	56	56a	165	165	1.0	0	0	3/4	2	1	#viio7/ii{	A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
56	56	56	56a	166	166	1.0	1/4	1/4	3/4	2	1	ii	A	I		ii		ii							m	0	0	2, -1, 3		2	2
56	56	56	56a	167	167	1.0	1/2	1/2	3/4	2	1	viio43	A	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
57	57	57	57a	168	168	1.0	0	0	3/4	2	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	57	57a	169	169	2.0	1/4	1/4	3/4	2	1	#viio65/ii	A	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
58	58	58	58a	171	171	1.0	0	0	3/4	2	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	58	58	58a	172	172	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
58	58	58	58a	173	173	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	59	59a	174	174	2.0	0	0	3/4	2	1	I|PAC}{	A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
59	59	59	59a	176	176	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
60	60	60	60a	177	177	2.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
60	60	60	60a	179	179	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
61	61	61	61a	180	180	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
61	61	61	61a	181	181	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
61	61	61	61a	182	182	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	62	62a	183	183	2.0	0	0	3/4	2	1	I|PAC}{	A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
62	62	62	62a	185	185	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
63	63	63	63a	186	186	2.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
63	63	63	63a	188	188	1.0	1/2	1/2	3/4	2	1	I(64)	A	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
64	64	64	64a	189	189	1.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
64	64	64	64a	190	190	1.0	1/4	1/4	3/4	2	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	64	64a	191	191	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	65	65a	192	192	2.0	0	0	3/4	2	1	I|PAC}	A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
65	65	65	65a	194	194	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	66	66a	195	195	2.0	0	0	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
66	66	66	66a	197	197	1.0	1/2	1/2	3/4	2	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	67	67a	198	198	1.0	0	0	3/4	2	1	I(94)	A	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
67	67	67	67a	199	199	2.0	1/4	1/4	3/4	2	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
